component_name,unit_name,operand_name,current_state,event_type,route_path,http_method,next_state,description
workload,cursor,initialize,CONTINUED,WorkloadInitializeTerminated,/workload/initialize,POST,TERMINATED,Initialize Workload for cursor from CONTINUED to TERMINATED
workload,cursor,initialize,CONTINUED,WorkloadInitializePaused,/workload/initialize,POST,PAUSED,Initialize Workload for cursor from CONTINUED to PAUSED
workload,cursor,initialize,RESTARTED,WorkloadInitializeFailed,/workload/initialize,POST,FAILED,Initialize Workload for cursor from RESTARTED to FAILED
workload,cursor,initialize,RESTARTED,WorkloadInitializeCompleted,/workload/initialize,POST,COMPLETED,Initialize Workload for cursor from RESTARTED to COMPLETED
workload,cursor,initialize,RESTARTED,WorkloadInitializeTerminated,/workload/initialize,POST,TERMINATED,Initialize Workload for cursor from RESTARTED to TERMINATED
workload,cursor,initialize,RESTARTED,WorkloadInitializePaused,/workload/initialize,POST,PAUSED,Initialize Workload for cursor from RESTARTED to PAUSED
workload,cursor,initialize,RESTARTED,WorkloadInitializeContinued,/workload/initialize,POST,CONTINUED,Initialize Workload for cursor from RESTARTED to CONTINUED
runtime,workflow,initialize,REQUESTED,RuntimeInitializeRegistered,/runtime/initialize,POST,REGISTERED,Initialize Runtime for workflow from REQUESTED to REGISTERED
runtime,workflow,initialize,REQUESTED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for workflow from REQUESTED to CANCELED
runtime,workflow,initialize,REGISTERED,RuntimeInitializeStarted,/runtime/initialize,POST,STARTED,Initialize Runtime for workflow from REGISTERED to STARTED
runtime,workflow,initialize,REGISTERED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for workflow from REGISTERED to CANCELED
runtime,workflow,initialize,STARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for workflow from STARTED to FAILED
runtime,workflow,initialize,STARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for workflow from STARTED to COMPLETED
runtime,workflow,initialize,STARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for workflow from STARTED to TERMINATED
runtime,workflow,initialize,STARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for workflow from STARTED to PAUSED
runtime,workflow,initialize,FAILED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for workflow from FAILED to RESTARTED
runtime,workflow,initialize,TERMINATED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for workflow from TERMINATED to RESTARTED
runtime,workflow,initialize,PAUSED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for workflow from PAUSED to COMPLETED
runtime,workflow,initialize,PAUSED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for workflow from PAUSED to TERMINATED
runtime,workflow,initialize,PAUSED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for workflow from PAUSED to CONTINUED
runtime,workflow,initialize,CONTINUED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for workflow from CONTINUED to FAILED
runtime,workflow,initialize,CONTINUED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for workflow from CONTINUED to COMPLETED
runtime,workflow,initialize,CONTINUED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for workflow from CONTINUED to TERMINATED
runtime,workflow,initialize,CONTINUED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for workflow from CONTINUED to PAUSED
runtime,workflow,initialize,RESTARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for workflow from RESTARTED to FAILED
runtime,workflow,initialize,RESTARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for workflow from RESTARTED to COMPLETED
runtime,workflow,initialize,RESTARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for workflow from RESTARTED to TERMINATED
runtime,workflow,initialize,RESTARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for workflow from RESTARTED to PAUSED
runtime,workflow,initialize,RESTARTED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for workflow from RESTARTED to CONTINUED
runtime,step,initialize,REQUESTED,RuntimeInitializeRegistered,/runtime/initialize,POST,REGISTERED,Initialize Runtime for step from REQUESTED to REGISTERED
runtime,step,initialize,REQUESTED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for step from REQUESTED to CANCELED
runtime,step,initialize,REGISTERED,RuntimeInitializeStarted,/runtime/initialize,POST,STARTED,Initialize Runtime for step from REGISTERED to STARTED
runtime,step,initialize,REGISTERED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for step from REGISTERED to CANCELED
runtime,step,initialize,STARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for step from STARTED to FAILED
runtime,step,initialize,STARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for step from STARTED to COMPLETED
runtime,step,initialize,STARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for step from STARTED to TERMINATED
runtime,step,initialize,STARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for step from STARTED to PAUSED
runtime,step,initialize,FAILED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for step from FAILED to RESTARTED
runtime,step,initialize,TERMINATED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for step from TERMINATED to RESTARTED
runtime,step,initialize,PAUSED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for step from PAUSED to COMPLETED
runtime,step,initialize,PAUSED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for step from PAUSED to TERMINATED
runtime,step,initialize,PAUSED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for step from PAUSED to CONTINUED
runtime,step,initialize,CONTINUED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for step from CONTINUED to FAILED
runtime,step,initialize,CONTINUED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for step from CONTINUED to COMPLETED
runtime,step,initialize,CONTINUED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for step from CONTINUED to TERMINATED
runtime,step,initialize,CONTINUED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for step from CONTINUED to PAUSED
runtime,step,initialize,RESTARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for step from RESTARTED to FAILED
runtime,step,initialize,RESTARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for step from RESTARTED to COMPLETED
runtime,step,initialize,RESTARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for step from RESTARTED to TERMINATED
runtime,step,initialize,RESTARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for step from RESTARTED to PAUSED
runtime,step,initialize,RESTARTED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for step from RESTARTED to CONTINUED
runtime,task,initialize,REQUESTED,RuntimeInitializeRegistered,/runtime/initialize,POST,REGISTERED,Initialize Runtime for task from REQUESTED to REGISTERED
runtime,task,initialize,REQUESTED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for task from REQUESTED to CANCELED
runtime,task,initialize,REGISTERED,RuntimeInitializeStarted,/runtime/initialize,POST,STARTED,Initialize Runtime for task from REGISTERED to STARTED
runtime,task,initialize,REGISTERED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for task from REGISTERED to CANCELED
runtime,task,initialize,STARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for task from STARTED to FAILED
runtime,task,initialize,STARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for task from STARTED to COMPLETED
runtime,task,initialize,STARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for task from STARTED to TERMINATED
runtime,task,initialize,STARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for task from STARTED to PAUSED
runtime,task,initialize,FAILED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for task from FAILED to RESTARTED
runtime,task,initialize,TERMINATED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for task from TERMINATED to RESTARTED
runtime,task,initialize,PAUSED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for task from PAUSED to COMPLETED
runtime,task,initialize,PAUSED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for task from PAUSED to TERMINATED
runtime,task,initialize,PAUSED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for task from PAUSED to CONTINUED
runtime,task,initialize,CONTINUED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for task from CONTINUED to FAILED
runtime,task,initialize,CONTINUED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for task from CONTINUED to COMPLETED
runtime,task,initialize,CONTINUED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for task from CONTINUED to TERMINATED
runtime,task,initialize,CONTINUED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for task from CONTINUED to PAUSED
runtime,task,initialize,RESTARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for task from RESTARTED to FAILED
runtime,task,initialize,RESTARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for task from RESTARTED to COMPLETED
runtime,task,initialize,RESTARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for task from RESTARTED to TERMINATED
runtime,task,initialize,RESTARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for task from RESTARTED to PAUSED
runtime,task,initialize,RESTARTED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for task from RESTARTED to CONTINUED
runtime,action,initialize,REQUESTED,RuntimeInitializeRegistered,/runtime/initialize,POST,REGISTERED,Initialize Runtime for action from REQUESTED to REGISTERED
runtime,action,initialize,REQUESTED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for action from REQUESTED to CANCELED
runtime,action,initialize,REGISTERED,RuntimeInitializeStarted,/runtime/initialize,POST,STARTED,Initialize Runtime for action from REGISTERED to STARTED
runtime,action,initialize,REGISTERED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for action from REGISTERED to CANCELED
runtime,action,initialize,STARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for action from STARTED to FAILED
runtime,action,initialize,STARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for action from STARTED to COMPLETED
runtime,action,initialize,STARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for action from STARTED to TERMINATED
runtime,action,initialize,STARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for action from STARTED to PAUSED
runtime,action,initialize,FAILED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for action from FAILED to RESTARTED
runtime,action,initialize,TERMINATED,RuntimeInitializeRestarted,/runtime/initialize,POST,RESTARTED,Initialize Runtime for action from TERMINATED to RESTARTED
runtime,action,initialize,PAUSED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for action from PAUSED to COMPLETED
runtime,action,initialize,PAUSED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for action from PAUSED to TERMINATED
runtime,action,initialize,PAUSED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for action from PAUSED to CONTINUED
runtime,action,initialize,CONTINUED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for action from CONTINUED to FAILED
runtime,action,initialize,CONTINUED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for action from CONTINUED to COMPLETED
runtime,action,initialize,CONTINUED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for action from CONTINUED to TERMINATED
runtime,action,initialize,CONTINUED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for action from CONTINUED to PAUSED
runtime,action,initialize,RESTARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for action from RESTARTED to FAILED
runtime,action,initialize,RESTARTED,RuntimeInitializeCompleted,/runtime/initialize,POST,COMPLETED,Initialize Runtime for action from RESTARTED to COMPLETED
runtime,action,initialize,RESTARTED,RuntimeInitializeTerminated,/runtime/initialize,POST,TERMINATED,Initialize Runtime for action from RESTARTED to TERMINATED
runtime,action,initialize,RESTARTED,RuntimeInitializePaused,/runtime/initialize,POST,PAUSED,Initialize Runtime for action from RESTARTED to PAUSED
runtime,action,initialize,RESTARTED,RuntimeInitializeContinued,/runtime/initialize,POST,CONTINUED,Initialize Runtime for action from RESTARTED to CONTINUED
runtime,cursor,initialize,REQUESTED,RuntimeInitializeRegistered,/runtime/initialize,POST,REGISTERED,Initialize Runtime for cursor from REQUESTED to REGISTERED
runtime,cursor,initialize,REQUESTED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for cursor from REQUESTED to CANCELED
runtime,cursor,initialize,REGISTERED,RuntimeInitializeStarted,/runtime/initialize,POST,STARTED,Initialize Runtime for cursor from REGISTERED to STARTED
runtime,cursor,initialize,REGISTERED,RuntimeInitializeCanceled,/runtime/initialize,POST,CANCELED,Initialize Runtime for cursor from REGISTERED to CANCELED
runtime,cursor,initialize,STARTED,RuntimeInitializeFailed,/runtime/initialize,POST,FAILED,Initialize Runtime for cursor from STARTED to FAILED
workload,task,trigger,RESTARTED,WorkloadTriggerPaused,/workload/trigger,POST,PAUSED,Trigger Workload for task from RESTARTED to PAUSED
